Attempt,Algorithm,Length,Time,,,,,,,,,,
164,A*,9,0.00034,,,,,,,,,,
164,A*,10,0.00096,,,,,,,,,,
164,A*,11,0.00024,,,,,,,,,,
164,A*,12,0.00068,,,,,,,,,,
164,A*,13,0.00041,,,,,,,,,,
164,A*,14,0.00199,,,,,,,,,,
164,A*,15,0.00073,,,,,,,,,,
164,A*,16,0.00143,,,,,,,,,,
164,A*,17,0.00037,,,,,,,,,,
164,A*,18,0.00202,,,,,,,,,,
164,A*,19,0.00081,,,,,,,,,,
164,A*,20,0.0001,,,,,,,,,,
164,A*,21,0.00086,,,,,,,,,,
164,A*,22,0.00098,,,,,,,,,,
164,A*,23,0.00114,,,,,,,,,,
164,A*,24,0.00231,,,,,,,,,,
164,A*,25,0.00233,,,,,,,,,,
164,A*,26,5.00E-05,,,,,,,,,,
164,A*,27,0.00045,,,,,,,,,,
164,A*,28,0.00076,,,,,,,,,,
164,A*,29,0.00032,,,,,,,,,,
165,A*,3,0.00013,,,,,,,,,,
165,A*,4,0.00184,,,,,,,,,,
165,A*,5,0.00077,,,,,,,,,,
165,A*,6,0.00032,,,,,,,,,,
165,A*,7,0.0003,,,,,,,,,,
165,A*,8,0.00031,,,,,,,,,,
165,A*,9,0.00012,,,,,,,,,,
165,A*,10,0.00216,,,,,,,,,,
165,A*,11,0.00062,,,,,,,,,,
165,A*,12,0.0002,,,,,,,,,,
165,A*,13,7.00E-05,,,,,,,,,,
165,A*,14,0.00076,,,,,,,,,,
165,A*,15,0.00018,,,,,,,,,,
165,A*,16,0.00035,,,,,,,,,,
165,A*,17,0.00157,,,,,,,,,,
165,A*,18,9.00E-05,,,,,,,,,,
165,A*,19,0.00053,,,,,,,,,,
165,A*,20,0.00024,,,,,,,,,,
165,A*,21,0.0002,,,,,,,,,,
165,A*,22,0.00094,,,,,,,,,,
165,A*,23,0.00143,,,,,,,,,,
165,A*,24,0.00076,,,,,,,,,,
165,A*,25,0.00039,,,,,,,,,,
165,A*,26,0.00023,,,,,,,,,,
165,A*,27,4.00E-05,,,,,,,,,,
165,A*,28,0.00312,,,,,,,,,,
165,A*,29,5.00E-05,,,,,,,,,,
166,A*,3,0.00027,,,,,,,,,,
166,A*,4,0.00027,,,,,,,,,,
166,A*,5,0.00023,,,,,,,,,,
166,A*,6,0.00013,,,,,,,,,,
166,A*,7,0.00016,,,,,,,,,,
166,A*,8,0.00032,,,,,,,,,,
166,A*,9,0.00052,,,,,,,,,,
166,A*,10,0.00019,,,,,,,,,,
166,A*,11,0.00038,,,,,,,,,,
166,A*,12,0.00022,,,,,,,,,,
166,A*,13,0.00016,,,,,,,,,,
166,A*,14,0.00056,,,,,,,,,,
166,A*,15,0.00031,,,,,,,,,,
166,A*,16,0.00027,,,,,,,,,,
166,A*,17,0.00047,,,,,,,,,,
166,A*,18,0.00012,,,,,,,,,,
166,A*,19,0.00183,,,,,,,,,,
166,A*,20,0.00026,,,,,,,,,,
166,A*,21,0.00014,,,,,,,,,,
166,A*,22,0.00016,,,,,,,,,,
167,A*,3,8.00E-05,,,,,,,,,,
167,A*,4,0.00065,,,,,,,,,,
167,A*,5,0.00013,,,,,,,,,,
167,A*,6,0.00036,,,,,,,,,,
167,A*,7,0.00117,,,,,,,,,,
167,A*,8,0.00052,,,,,,,,,,
167,A*,9,0.00058,,,,,,,,,,
167,A*,10,8.00E-05,,,,,,,,,,
167,A*,11,0.00094,,,,,,,,,,
167,A*,12,0.00087,,,,,,,,,,
167,A*,13,0.00013,,,,,,,,,,
167,A*,14,0.00039,,,,,,,,,,
167,A*,15,5.00E-05,,,,,,,,,,
167,A*,16,0.00124,,,,,,,,,,
167,A*,17,0.00021,,,,,,,,,,
167,A*,18,0.00071,,,,,,,,,,
167,A*,19,0.00021,,,,,,,,,,
167,A*,20,0.00132,,,,,,,,,,
167,A*,21,0.00023,,,,,,,,,,
167,A*,22,0.00179,,,,,,,,,,
167,A*,23,0.00023,,,,,,,,,,
167,A*,24,0.001,,,,,,,,,,
167,A*,25,0.00072,,,,,,,,,,
167,A*,26,0.00161,,,,,,,,,,
167,A*,27,0.00044,,,,,,,,,,
167,A*,28,0.00079,,,,,,,,,,
168,A*,3,0.00011,,,,,,,,,,
168,A*,4,0.00048,,,,,,,,,,
168,A*,5,0.0002,,,,,,,,,,
168,A*,6,0.00109,,,,,,,,,,
168,A*,7,0.0002,,,,,,,,,,
168,A*,8,0.00022,,,,,,,,,,
168,A*,9,0.00051,,,,,,,,,,
168,A*,10,0.0006,,,,,,,,,,
168,A*,11,7.00E-05,,,,,,,,,,
168,A*,12,0.00074,,,,,,,,,,
168,A*,13,0.00053,,,,,,,,,,
168,A*,14,0.00022,,,,,,,,,,
168,A*,15,0.0005,,,,,,,,,,
168,A*,16,0.00131,,,,,,,,,,
168,A*,17,0.00025,,,,,,,,,,
168,A*,18,0.00154,,,,,,,,,,
168,A*,19,0.00051,,,,,,,,,,
168,A*,20,0.00058,,,,,,,,,,
168,A*,21,0.0002,,,,,,,,,,
168,A*,22,0.00036,,,,,,,,,,
168,A*,23,0.00264,,,,,,,,,,
168,A*,24,0.00083,,,,,,,,,,
168,A*,25,1.00E-05,,,,,,,,,,
168,A*,26,0.00014,,,,,,,,,,
168,A*,27,2.00E-05,,,,,,,,,,
168,A*,28,0.00019,,,,,,,,,,
168,A*,29,0.00095,,,,,,,,,,
168,A*,30,0.0005,,,,,,,,,,
168,A*,31,0.00016,,,,,,,,,,
168,A*,32,0.0001,,,,,,,,,,
168,A*,33,7.00E-05,,,,,,,,,,
169,A*,3,0.00014,,,,,,,,,,
169,A*,4,0.00061,,,,,,,,,,
169,A*,5,6.00E-05,,,,,,,,,,
169,A*,6,0.00063,,,,,,,,,,
169,A*,7,0.00016,,,,,,,,,,
169,A*,8,0.00133,,,,,,,,,,
169,A*,9,3.00E-05,,,,,,,,,,
169,A*,10,0.00076,,,,,,,,,,
169,A*,11,0.00019,,,,,,,,,,
169,A*,12,0.00037,,,,,,,,,,
169,A*,13,0.00031,,,,,,,,,,
169,A*,14,0.00016,,,,,,,,,,
169,A*,15,5.00E-05,,,,,,,,,,
169,A*,16,0.00053,,,,,,,,,,
169,A*,17,0.00032,,,,,,,,,,
169,A*,18,0.00024,,,,,,,,,,
169,A*,19,0.00018,,,,,,,,,,
169,A*,20,0.0015,,,,,,,,,,
169,A*,21,0.00017,,,,,,,,,,
170,A*,3,0.00023,,,,,,,,,,
170,A*,4,6.00E-05,,,,,,,,,,
170,A*,5,0.00047,,,,,,,,,,
170,A*,6,0.00016,,,,,,,,,,
170,A*,7,5.00E-05,,,,,,,,,,
170,A*,8,0.00135,,,,,,,,,,
170,A*,9,0.00032,,,,,,,,,,
170,A*,10,0.00054,,,,,,,,,,
170,A*,11,0.00023,,,,,,,,,,
170,A*,12,0.00025,,,,,,,,,,
170,A*,13,0.00112,,,,,,,,,,
170,A*,14,4.00E-05,,,,,,,,,,
170,A*,15,0.00025,,,,,,,,,,
170,A*,16,0.0001,,,,,,,,,,
170,A*,17,0.00026,,,,,,,,,,
171,A*,3,0.00017,,,,,,,,,,
171,A*,4,0.0003,,,,,,,,,,
171,A*,5,0.00055,,,,,,,,,,
171,A*,6,5.00E-05,,,,,,,,,,
171,A*,7,0.00046,,,,,,,,,,
171,A*,8,0.0005,,,,,,,,,,
171,A*,9,0.00045,,,,,,,,,,
171,A*,10,0.00056,,,,,,,,,,
171,A*,11,0.00073,,,,,,,,,,
171,A*,12,0.0001,,,,,,,,,,
171,A*,13,0.00103,,,,,,,,,,
171,A*,14,0.00017,,,,,,,,,,
171,A*,15,0.00134,,,,,,,,,,
171,A*,16,0.00124,,,,,,,,,,
171,A*,17,0.00046,,,,,,,,,,
171,A*,18,0.00014,,,,,,,,,,
171,A*,19,0.00035,,,,,,,,,,
171,A*,20,6.00E-05,,,,,,,,,,
171,A*,21,0.00083,,,,,,,,,,
171,A*,22,0.00023,,,,,,,,,,
171,A*,23,0.00011,,,,,,,,,,
171,A*,24,0.00056,,,,,,,,,,
171,A*,25,0.00025,,,,,,,,,,
171,A*,26,0.00014,,,,,,,,,,
171,A*,27,0.00061,,,,,,,,,,
171,A*,28,3.00E-05,,,,,,,,,,
171,A*,29,0.00019,,,,,,,,,,
171,A*,30,0.0007,,,,,,,,,,
171,A*,31,0.00033,,,,,,,,,,
171,A*,32,0.00074,,,,,,,,,,
171,A*,33,0.00027,,,,,,,,,,
171,A*,34,0.00045,,,,,,,,,,
171,A*,35,9.00E-05,,,,,,,,,,
171,A*,36,0.00149,,,,,,,,,,
171,A*,37,0.00033,,,,,,,,,,
171,A*,38,0.0006,,,,,,,,,,
172,A*,3,0.00012,,,,,,,,,,
172,A*,4,0.00025,,,,,,,,,,
172,A*,5,0.00018,,,,,,,,,,
172,A*,6,0.00037,,,,,,,,,,
172,A*,7,0.00038,,,,,,,,,,
172,A*,8,0.00034,,,,,,,,,,
172,A*,9,0.00043,,,,,,,,,,
172,A*,10,0.00112,,,,,,,,,,
172,A*,11,0.00042,,,,,,,,,,
172,A*,12,0.00013,,,,,,,,,,
172,A*,13,0.00114,,,,,,,,,,
172,A*,14,0.00025,,,,,,,,,,
172,A*,15,0.00012,,,,,,,,,,
172,A*,16,0.00041,,,,,,,,,,
172,A*,17,0.00017,,,,,,,,,,
172,A*,18,0.00034,,,,,,,,,,
172,A*,19,0.00182,,,,,,,,,,
172,A*,20,0.00019,,,,,,,,,,
172,A*,21,0.00153,,,,,,,,,,
172,A*,22,0.00034,,,,,,,,,,
172,A*,23,0.00084,,,,,,,,,,
172,A*,24,0.00037,,,,,,,,,,
172,A*,25,0.0005,,,,,,,,,,
172,A*,26,7.00E-05,,,,,,,,,,
172,A*,27,0.00015,,,,,,,,,,
172,A*,28,0.00249,,,,,,,,,,
172,A*,29,0.00019,,,,,,,,,,
172,A*,30,0.00107,,,,,,,,,,
172,A*,31,0.00068,,,,,,,,,,
172,A*,32,0.00012,,,,,,,,,,
172,A*,33,0.00071,,,,,,,,,,
172,A*,34,0.00024,,,,,,,,,,
172,A*,35,0.00014,,,,,,,,,,
172,A*,36,0.00051,,,,,,,,,,
173,A*,3,8.00E-05,,,,,,,,,,
173,A*,4,0.00031,,,,,,,,,,
173,A*,5,0.00026,,,,,,,,,,
173,A*,6,0.00045,,,,,,,,,,
173,A*,7,0.00056,,,,,,,,,,
173,A*,8,0.00031,,,,,,,,,,
173,A*,9,0.0004,,,,,,,,,,
173,A*,10,0.00208,,,,,,,,,,
173,A*,11,0.00027,,,,,,,,,,
173,A*,12,5.00E-05,,,,,,,,,,
173,A*,13,0.00102,,,,,,,,,,
173,A*,14,0.00107,,,,,,,,,,
174,A*,3,0.00019,,,,,,,,,,
174,A*,4,0.00126,,,,,,,,,,
174,A*,5,8.00E-05,,,,,,,,,,
174,A*,6,0.00038,,,,,,,,,,
174,A*,7,0.00022,,,,,,,,,,
174,A*,8,0.00071,,,,,,,,,,
174,A*,9,0.00164,,,,,,,,,,
174,A*,10,0.0007,,,,,,,,,,
174,A*,11,0.00044,,,,,,,,,,
174,A*,12,0.00077,,,,,,,,,,
174,A*,13,0.00068,,,,,,,,,,
174,A*,14,0.0001,,,,,,,,,,
174,A*,15,0.00129,,,,,,,,,,
174,A*,16,3.00E-05,,,,,,,,,,
174,A*,17,0.00102,,,,,,,,,,
174,A*,18,0.00086,,,,,,,,,,
174,A*,19,0.00308,,,,,,,,,,
174,A*,20,0.00072,,,,,,,,,,
174,A*,21,0.00049,,,,,,,,,,
174,A*,22,0.00169,,,,,,,,,,
174,A*,23,0.00097,,,,,,,,,,
174,A*,24,0.00026,,,,,,,,,,
174,A*,25,0.00025,,,,,,,,,,
174,A*,26,0.00136,,,,,,,,,,
174,A*,27,0.00028,,,,,,,,,,
175,A*,3,0.00013,,,,,,,,,,
175,A*,4,0.00056,,,,,,,,,,
175,A*,5,0.00031,,,,,,,,,,
175,A*,6,0.00064,,,,,,,,,,
175,A*,7,0.00102,,,,,,,,,,
175,A*,8,0.00051,,,,,,,,,,
175,A*,9,0.00028,,,,,,,,,,
175,A*,10,0.00069,,,,,,,,,,
175,A*,11,0.00053,,,,,,,,,,
175,A*,12,0.00034,,,,,,,,,,
175,A*,13,0.00032,,,,,,,,,,
175,A*,14,0.00077,,,,,,,,,,
175,A*,15,0.00035,,,,,,,,,,
175,A*,16,0.00011,,,,,,,,,,
175,A*,17,0.0001,,,,,,,,,,
175,A*,18,0.00033,,,,,,,,,,
175,A*,19,0.00124,,,,,,,,,,
175,A*,20,0.00076,,,,,,,,,,
175,A*,21,0.00063,,,,,,,,,,
175,A*,22,0.00138,,,,,,,,,,
176,A*,3,0.00016,,,,,,,,,,
176,A*,4,8.00E-05,,,,,,,,,,
176,A*,5,0.00018,,,,,,,,,,
176,A*,6,0.00011,,,,,,,,,,
176,A*,7,0.00121,,,,,,,,,,
176,A*,8,0.0002,,,,,,,,,,
176,A*,9,0.00025,,,,,,,,,,
176,A*,10,0.00129,,,,,,,,,,
176,A*,11,0.00035,,,,,,,,,,
176,A*,12,0.00049,,,,,,,,,,
176,A*,13,0.00028,,,,,,,,,,
176,A*,14,0.00049,,,,,,,,,,
176,A*,15,0.00026,,,,,,,,,,
176,A*,16,0.00048,,,,,,,,,,
176,A*,17,0.00103,,,,,,,,,,
176,A*,18,0.00154,,,,,,,,,,
176,A*,19,0.00042,,,,,,,,,,
176,A*,20,0.00255,,,,,,,,,,
176,A*,21,0.00029,,,,,,,,,,
177,A*,3,0.00014,,,,,,,,,,
177,A*,4,0.00069,,,,,,,,,,
177,A*,5,0.00036,,,,,,,,,,
177,A*,6,0.00018,,,,,,,,,,
177,A*,7,0.00073,,,,,,,,,,
177,A*,8,4.00E-05,,,,,,,,,,
177,A*,9,0.0005,,,,,,,,,,
177,A*,10,0.00069,,,,,,,,,,
177,A*,11,0.0002,,,,,,,,,,
177,A*,12,0.00044,,,,,,,,,,
177,A*,13,0.00174,,,,,,,,,,
177,A*,14,0.00054,,,,,,,,,,
177,A*,15,0.00043,,,,,,,,,,
177,A*,16,0.00211,,,,,,,,,,
177,A*,17,0.00141,,,,,,,,,,
177,A*,18,0.00023,,,,,,,,,,
177,A*,19,0.00114,,,,,,,,,,
177,A*,20,0.00062,,,,,,,,,,
178,A*,3,0.00014,,,,,,,,,,
178,A*,4,0.00039,,,,,,,,,,
178,A*,5,0.00017,,,,,,,,,,
178,A*,6,0.00261,,,,,,,,,,
178,A*,7,0.00035,,,,,,,,,,
178,A*,8,0.00082,,,,,,,,,,
178,A*,9,0.00121,,,,,,,,,,
178,A*,10,0.00017,,,,,,,,,,
178,A*,11,0.00015,,,,,,,,,,
178,A*,12,0.00027,,,,,,,,,,
178,A*,13,0.00063,,,,,,,,,,
178,A*,14,0.00013,,,,,,,,,,
178,A*,15,0.00207,,,,,,,,,,
178,A*,16,0.00018,,,,,,,,,,
178,A*,17,0.00021,,,,,,,,,,
178,A*,18,0.00135,,,,,,,,,,
178,A*,19,0.00075,,,,,,,,,,
178,A*,20,0.00062,,,,,,,,,,
178,A*,21,0.00033,,,,,,,,,,
178,A*,22,0.00052,,,,,,,,,,
178,A*,23,0.00014,,,,,,,,,,
178,A*,24,0.00036,,,,,,,,,,
178,A*,25,0.00058,,,,,,,,,,
178,A*,26,0.00093,,,,,,,,,,
178,A*,27,0.00049,,,,,,,,,,
178,A*,28,0.00043,,,,,,,,,,
178,A*,29,0.0002,,,,,,,,,,
178,A*,30,0.00039,,,,,,,,,,
178,A*,31,0.00074,,,,,,,,,,
179,A*,3,8.00E-05,,,,,,,,,,
179,A*,4,5.00E-05,,,,,,,,,,
179,A*,5,0.00205,,,,,,,,,,
179,A*,6,0.00039,,,,,,,,,,
179,A*,7,0.00077,,,,,,,,,,
179,A*,8,0.00022,,,,,,,,,,
179,A*,9,0.00038,,,,,,,,,,
179,A*,10,0.00101,,,,,,,,,,
179,A*,11,0.0009,,,,,,,,,,
179,A*,12,0.00052,,,,,,,,,,
179,A*,13,0.00026,,,,,,,,,,
179,A*,14,0.00118,,,,,,,,,,
179,A*,15,0.00045,,,,,,,,,,
179,A*,16,0.00023,,,,,,,,,,
179,A*,17,0.00077,,,,,,,,,,
179,A*,18,9.00E-05,,,,,,,,,,
180,A*,3,0.00012,,,,,,,,,,
180,A*,4,0.00013,,,,,,,,,,
180,A*,5,0.00059,,,,,,,,,,
180,A*,6,0.00043,,,,,,,,,,
180,A*,7,0.00091,,,,,,,,,,
180,A*,8,0.00074,,,,,,,,,,
180,A*,9,0.00022,,,,,,,,,,
180,A*,10,0.00122,,,,,,,,,,
180,A*,11,0.00154,,,,,,,,,,
180,A*,12,0.00034,,,,,,,,,,
180,A*,13,0.00016,,,,,,,,,,
180,A*,14,0.00013,,,,,,,,,,
180,A*,15,0.00041,,,,,,,,,,
180,A*,16,0.00075,,,,,,,,,,
180,A*,17,0.00019,,,,,,,,,,
180,A*,18,2.00E-05,,,,,,,,,,
180,A*,19,0.0012,,,,,,,,,,
180,A*,20,0.00011,,,,,,,,,,
180,A*,21,1.00E-05,,,,,,,,,,
180,A*,22,0.00024,,,,,,,,,,
180,A*,23,0.00029,,,,,,,,,,
180,A*,24,0.00047,,,,,,,,,,
180,A*,25,2.00E-05,,,,,,,,,,
180,A*,26,0.00019,,,,,,,,,,
180,A*,27,0.00079,,,,,,,,,,
180,A*,28,0.00086,,,,,,,,,,
180,A*,29,0.00018,,,,,,,,,,
180,A*,30,0.00177,,,,,,,,,,
180,A*,31,0.00022,,,,,,,,,,
180,A*,32,0.00033,,,,,,,,,,
180,A*,33,1.00E-05,,,,,,,,,,
181,A*,3,7.00E-05,,,,,,,,,,
181,A*,4,0.00032,,,,,,,,,,
181,A*,5,0.00018,,,,,,,,,,
181,A*,6,0.00035,,,,,,,,,,
181,A*,7,0.00024,,,,,,,,,,
181,A*,8,0.00027,,,,,,,,,,
181,A*,9,0.00049,,,,,,,,,,
181,A*,10,0.00042,,,,,,,,,,
181,A*,11,0.00062,,,,,,,,,,
181,A*,12,0.00125,,,,,,,,,,
181,A*,13,8.00E-05,,,,,,,,,,
181,A*,14,0.00069,,,,,,,,,,
181,A*,15,0.00089,,,,,,,,,,
181,A*,16,0.0007,,,,,,,,,,
181,A*,17,0.00098,,,,,,,,,,
181,A*,18,0.00075,,,,,,,,,,
181,A*,19,0.00043,,,,,,,,,,
181,A*,20,0.00206,,,,,,,,,,
181,A*,21,0.00056,,,,,,,,,,
181,A*,22,0.00019,,,,,,,,,,
181,A*,23,0.00404,,,,,,,,,,
181,A*,24,0.00023,,,,,,,,,,
181,A*,25,8.00E-05,,,,,,,,,,
182,A*,3,8.00E-05,,,,,,,,,,
182,A*,4,0.00042,,,,,,,,,,
182,A*,5,0.00106,,,,,,,,,,
182,A*,6,0.00047,,,,,,,,,,
182,A*,7,0.00062,,,,,,,,,,
182,A*,8,0.00114,,,,,,,,,,
182,A*,9,0.00011,,,,,,,,,,
182,A*,10,0.00067,,,,,,,,,,
182,A*,11,0.00026,,,,,,,,,,
182,A*,12,0.00068,,,,,,,,,,
182,A*,13,0.00125,,,,,,,,,,
182,A*,14,0.00041,,,,,,,,,,
182,A*,15,0.00078,,,,,,,,,,
183,A*,3,0.00014,,,,,,,,,,
183,A*,4,6.00E-05,,,,,,,,,,
183,A*,5,0.00011,,,,,,,,,,
183,A*,6,0.00018,,,,,,,,,,
183,A*,7,0.00057,,,,,,,,,,
183,A*,8,0.00037,,,,,,,,,,
183,A*,9,0.00065,,,,,,,,,,
183,A*,10,0.00056,,,,,,,,,,
183,A*,11,0.00052,,,,,,,,,,
183,A*,12,5.00E-05,,,,,,,,,,
183,A*,13,3.00E-05,,,,,,,,,,
183,A*,14,0.00082,,,,,,,,,,
183,A*,15,0.0004,,,,,,,,,,
183,A*,16,0.00019,,,,,,,,,,
183,A*,17,0.00021,,,,,,,,,,
183,A*,18,0.00011,,,,,,,,,,
183,A*,19,0.00122,,,,,,,,,,
183,A*,20,0.00278,,,,,,,,,,
183,A*,21,0.0001,,,,,,,,,,
183,A*,22,0.00018,,,,,,,,,,
184,A*,3,0.00011,,,,,,,,,,
184,A*,4,5.00E-05,,,,,,,,,,
184,A*,5,3.00E-05,,,,,,,,,,
184,A*,6,0.00066,,,,,,,,,,
184,A*,7,0.00025,,,,,,,,,,
184,A*,8,0.00033,,,,,,,,,,
184,A*,9,0.0009,,,,,,,,,,
184,A*,10,0.00103,,,,,,,,,,
184,A*,11,0.00073,,,,,,,,,,
184,A*,12,0.00045,,,,,,,,,,
184,A*,13,0.00012,,,,,,,,,,
184,A*,14,0.00021,,,,,,,,,,
184,A*,15,0.00049,,,,,,,,,,
184,A*,16,0.0004,,,,,,,,,,
184,A*,17,0.00063,,,,,,,,,,
184,A*,18,0.00082,,,,,,,,,,
184,A*,19,0.00024,,,,,,,,,,
185,A*,3,0.00023,,,,,,,,,,
185,A*,4,3.00E-05,,,,,,,,,,
185,A*,5,0.00013,,,,,,,,,,
185,A*,6,0.00034,,,,,,,,,,
185,A*,7,0.00078,,,,,,,,,,
185,A*,8,6.00E-05,,,,,,,,,,
185,A*,9,0.00057,,,,,,,,,,
185,A*,10,0.00028,,,,,,,,,,
185,A*,11,0.00012,,,,,,,,,,
185,A*,12,0.00136,,,,,,,,,,
185,A*,13,0.00217,,,,,,,,,,
185,A*,14,0.00107,,,,,,,,,,
185,A*,15,0.00118,,,,,,,,,,
185,A*,16,0.00083,,,,,,,,,,
185,A*,17,0.0023,,,,,,,,,,
185,A*,18,0.00047,,,,,,,,,,
185,A*,19,0.00046,,,,,,,,,,
185,A*,20,0.0002,,,,,,,,,,
185,A*,21,0.0002,,,,,,,,,,
185,A*,22,0.00058,,,,,,,,,,
185,A*,23,2.00E-05,,,,,,,,,,
185,A*,24,0.00242,,,,,,,,,,
185,A*,25,0.00032,,,,,,,,,,
185,A*,26,0.00043,,,,,,,,,,
185,A*,27,0.00021,,,,,,,,,,
185,A*,28,0.0014,,,,,,,,,,
185,A*,29,5.00E-05,,,,,,,,,,
185,A*,30,0.0004,,,,,,,,,,
185,A*,31,0.00017,,,,,,,,,,
186,A*,3,0.0002,,,,,,,,,,
186,A*,4,0.00035,,,,,,,,,,
186,A*,5,0.00139,,,,,,,,,,
186,A*,6,0.00056,,,,,,,,,,
186,A*,7,0.00058,,,,,,,,,,
186,A*,8,0.00091,,,,,,,,,,
186,A*,9,0.0015,,,,,,,,,,
186,A*,10,0.00103,,,,,,,,,,
186,A*,11,0.00083,,,,,,,,,,
186,A*,12,0.00076,,,,,,,,,,
186,A*,13,0.00022,,,,,,,,,,
186,A*,14,0.00016,,,,,,,,,,
186,A*,15,4.00E-05,,,,,,,,,,
186,A*,16,0.00013,,,,,,,,,,
186,A*,17,0.00139,,,,,,,,,,
186,A*,18,0.00026,,,,,,,,,,
186,A*,19,0.0003,,,,,,,,,,
186,A*,20,0.00121,,,,,,,,,,
186,A*,21,0.00056,,,,,,,,,,
187,A*,3,0.00029,,,,,,,,,,
187,A*,4,0.00026,,,,,,,,,,
187,A*,5,0.00078,,,,,,,,,,
187,A*,6,0.00103,,,,,,,,,,
187,A*,7,0.00085,,,,,,,,,,
187,A*,8,0.00149,,,,,,,,,,
187,A*,9,0.001,,,,,,,,,,
187,A*,10,0.0007,,,,,,,,,,
187,A*,11,0.00072,,,,,,,,,,
187,A*,12,0.0007,,,,,,,,,,
187,A*,13,0.0008,,,,,,,,,,
187,A*,14,0.00106,,,,,,,,,,
187,A*,15,0.00037,,,,,,,,,,
187,A*,16,0.00048,,,,,,,,,,
187,A*,17,0.00055,,,,,,,,,,
187,A*,18,0.00048,,,,,,,,,,
187,A*,19,3.00E-05,,,,,,,,,,
187,A*,20,0.00065,,,,,,,,,,
187,A*,21,0.00088,,,,,,,,,,
187,A*,22,0.00033,,,,,,,,,,
187,A*,23,0.00025,,,,,,,,,,
187,A*,24,0.00011,,,,,,,,,,
187,A*,25,0.00012,,,,,,,,,,
187,A*,26,0.0005,,,,,,,,,,
187,A*,27,0.00013,,,,,,,,,,
188,A*,3,0.00012,,,,,,,,,,
188,A*,4,0.00036,,,,,,,,,,
188,A*,5,0.00059,,,,,,,,,,
188,A*,6,0.00046,,,,,,,,,,
188,A*,7,0.0002,,,,,,,,,,
188,A*,8,0.00092,,,,,,,,,,
188,A*,9,0.00014,,,,,,,,,,
188,A*,10,0.00054,,,,,,,,,,
188,A*,11,0.00037,,,,,,,,,,
188,A*,12,0.00012,,,,,,,,,,
188,A*,13,5.00E-05,,,,,,,,,,
188,A*,14,0.00185,,,,,,,,,,
188,A*,15,0.00104,,,,,,,,,,
188,A*,16,0.00015,,,,,,,,,,
188,A*,17,5.00E-05,,,,,,,,,,
188,A*,18,0.00041,,,,,,,,,,
188,A*,19,0.00016,,,,,,,,,,
188,A*,20,0.00047,,,,,,,,,,
188,A*,21,0.00087,,,,,,,,,,
188,A*,22,0.00066,,,,,,,,,,
188,A*,23,0.00035,,,,,,,,,,
188,A*,24,6.00E-05,,,,,,,,,,
188,A*,25,0.00073,,,,,,,,,,
188,A*,26,8.00E-05,,,,,,,,,,
188,A*,27,0.00151,,,,,,,,,,
189,A*,3,0.00015,,,,,,,,,,
189,A*,4,9.00E-05,,,,,,,,,,
189,A*,5,0.00185,,,,,,,,,,
189,A*,6,0.00107,,,,,,,,,,
189,A*,7,5.00E-05,,,,,,,,,,
189,A*,8,0.00051,,,,,,,,,,
189,A*,9,0.00023,,,,,,,,,,
189,A*,10,0.00114,,,,,,,,,,
189,A*,11,0.00036,,,,,,,,,,
189,A*,12,9.00E-05,,,,,,,,,,
189,A*,13,0.00019,,,,,,,,,,
189,A*,14,0.00022,,,,,,,,,,
189,A*,15,0.00062,,,,,,,,,,
189,A*,16,0.00054,,,,,,,,,,
189,A*,17,0.00037,,,,,,,,,,
189,A*,18,0.00014,,,,,,,,,,
189,A*,19,0.0003,,,,,,,,,,
190,A*,3,0.00023,,,,,,,,,,
190,A*,4,0.00122,,,,,,,,,,
190,A*,5,0.00025,,,,,,,,,,
190,A*,6,0.00015,,,,,,,,,,
190,A*,7,0.00062,,,,,,,,,,
190,A*,8,0.00029,,,,,,,,,,
190,A*,9,0.00071,,,,,,,,,,
190,A*,10,0.0003,,,,,,,,,,
190,A*,11,0.00068,,,,,,,,,,
190,A*,12,0.00047,,,,,,,,,,
190,A*,13,0.00022,,,,,,,,,,
190,A*,14,0.00068,,,,,,,,,,
190,A*,15,0.00015,,,,,,,,,,
190,A*,16,0.00025,,,,,,,,,,
190,A*,17,0.00017,,,,,,,,,,
190,A*,18,0.0008,,,,,,,,,,
190,A*,19,0.00011,,,,,,,,,,
190,A*,20,0.00013,,,,,,,,,,
190,A*,21,0.00029,,,,,,,,,,
190,A*,22,0.00038,,,,,,,,,,
190,A*,23,6.00E-05,,,,,,,,,,
190,A*,24,0.00132,,,,,,,,,,
190,A*,25,0.00039,,,,,,,,,,
190,A*,26,0.00029,,,,,,,,,,
190,A*,27,0.00055,,,,,,,,,,
190,A*,28,0.00087,,,,,,,,,,
190,A*,29,3.00E-05,,,,,,,,,,
190,A*,30,0.00019,,,,,,,,,,
190,A*,31,0.00038,,,,,,,,,,
190,A*,32,0.00106,,,,,,,,,,
190,A*,33,0.00029,,,,,,,,,,
190,A*,34,0.00061,,,,,,,,,,
190,A*,35,9.00E-05,,,,,,,,,,
190,A*,36,0.0007,,,,,,,,,,
190,A*,37,9.00E-05,,,,,,,,,,
190,A*,38,0.00014,,,,,,,,,,
190,A*,39,0.00228,,,,,,,,,,
190,A*,40,0.00048,,,,,,,,,,
191,A*,3,0.00014,,,,,,,,,,
191,A*,4,0.00035,,,,,,,,,,
191,A*,5,0.00084,,,,,,,,,,
191,A*,6,0.00021,,,,,,,,,,
