Attempt,Algorithm,Length,Time,,,,,,,,,,
19,A*,10,0.00231,,,,,,,,,,
19,A*,11,0.00019,,,,,,,,,,
19,A*,12,0.00023,,,,,,,,,,
19,A*,13,0.00116,,,,,,,,,,
19,A*,14,0.00095,,,,,,,,,,
19,A*,15,0.00107,,,,,,,,,,
19,A*,16,0.00036,,,,,,,,,,
19,A*,17,0.00139,,,,,,,,,,
19,A*,18,0.0013,,,,,,,,,,
19,A*,19,0.00251,,,,,,,,,,
19,A*,20,3.00E-05,,,,,,,,,,
19,A*,21,0.00204,,,,,,,,,,
19,A*,22,0.00079,,,,,,,,,,
19,A*,23,0.00121,,,,,,,,,,
19,A*,24,0.00312,,,,,,,,,,
19,A*,25,0.00193,,,,,,,,,,
19,A*,26,0.00024,,,,,,,,,,
19,A*,27,0.00037,,,,,,,,,,
19,A*,28,0.00636,,,,,,,,,,
19,A*,29,0.00056,,,,,,,,,,
20,A*,3,0.00011,,,,,,,,,,
20,A*,4,0.00212,,,,,,,,,,
20,A*,5,0.00071,,,,,,,,,,
20,A*,6,0.0007,,,,,,,,,,
20,A*,7,0.00227,,,,,,,,,,
20,A*,8,0.00051,,,,,,,,,,
20,A*,9,0.00082,,,,,,,,,,
20,A*,10,0.0016,,,,,,,,,,
20,A*,11,0.00023,,,,,,,,,,
20,A*,12,0.00052,,,,,,,,,,
20,A*,13,5.00E-05,,,,,,,,,,
20,A*,14,0.00067,,,,,,,,,,
20,A*,15,0.00199,,,,,,,,,,
20,A*,16,2.00E-05,,,,,,,,,,
20,A*,17,9.00E-05,,,,,,,,,,
20,A*,18,0.00018,,,,,,,,,,
20,A*,19,0.00035,,,,,,,,,,
20,A*,20,0.00052,,,,,,,,,,
20,A*,21,0.00127,,,,,,,,,,
20,A*,22,0.00066,,,,,,,,,,
20,A*,23,0.00085,,,,,,,,,,
20,A*,24,0.00047,,,,,,,,,,
20,A*,25,0.0022,,,,,,,,,,
20,A*,26,0.00014,,,,,,,,,,
20,A*,27,0.00105,,,,,,,,,,
20,A*,28,0.00036,,,,,,,,,,
20,A*,29,0.00023,,,,,,,,,,
20,A*,30,0.00609,,,,,,,,,,
20,A*,31,0.00369,,,,,,,,,,
20,A*,32,0.00021,,,,,,,,,,
20,A*,33,0.00155,,,,,,,,,,
20,A*,34,0.00383,,,,,,,,,,
20,A*,35,0.00055,,,,,,,,,,
21,A*,3,0.00042,,,,,,,,,,
21,A*,4,0.00019,,,,,,,,,,
21,A*,5,0.00164,,,,,,,,,,
21,A*,6,0.00152,,,,,,,,,,
21,A*,7,0.00129,,,,,,,,,,
21,A*,8,0.00083,,,,,,,,,,
21,A*,9,0.00098,,,,,,,,,,
21,A*,10,0.00062,,,,,,,,,,
21,A*,11,0.00061,,,,,,,,,,
21,A*,12,0.00038,,,,,,,,,,
21,A*,13,0.00029,,,,,,,,,,
21,A*,14,0.00092,,,,,,,,,,
21,A*,15,0.00446,,,,,,,,,,
21,A*,16,0.00058,,,,,,,,,,
21,A*,17,0.00039,,,,,,,,,,
21,A*,18,0.00072,,,,,,,,,,
22,A*,3,0.00054,,,,,,,,,,
22,A*,4,0.00419,,,,,,,,,,
22,A*,5,0.00408,,,,,,,,,,
22,A*,6,0.00107,,,,,,,,,,
22,A*,7,0.00023,,,,,,,,,,
22,A*,8,0.00177,,,,,,,,,,
22,A*,9,0.00011,,,,,,,,,,
22,A*,10,0.00033,,,,,,,,,,
22,A*,11,0.0001,,,,,,,,,,
22,A*,12,0.00039,,,,,,,,,,
22,A*,13,0.00153,,,,,,,,,,
22,A*,14,0.00137,,,,,,,,,,
22,A*,15,0.00233,,,,,,,,,,
22,A*,16,0.00076,,,,,,,,,,
22,A*,17,0.00051,,,,,,,,,,
22,A*,18,0.00122,,,,,,,,,,
22,A*,19,0.00034,,,,,,,,,,
22,A*,20,0.00031,,,,,,,,,,
22,A*,21,0.00254,,,,,,,,,,
22,A*,22,0.00416,,,,,,,,,,
22,A*,23,0.00132,,,,,,,,,,
22,A*,24,0.0018,,,,,,,,,,
22,A*,25,0.0004,,,,,,,,,,
23,A*,3,0.00022,,,,,,,,,,
23,A*,4,0.00139,,,,,,,,,,
23,A*,5,0.00136,,,,,,,,,,
23,A*,6,0.00023,,,,,,,,,,
23,A*,7,0.00058,,,,,,,,,,
23,A*,8,0.00018,,,,,,,,,,
23,A*,9,0.0007,,,,,,,,,,
23,A*,10,0.00171,,,,,,,,,,
23,A*,11,0.0004,,,,,,,,,,
23,A*,12,0.0002,,,,,,,,,,
23,A*,13,0.00033,,,,,,,,,,
23,A*,14,0.00066,,,,,,,,,,
23,A*,15,0.00287,,,,,,,,,,
23,A*,16,0.00054,,,,,,,,,,
23,A*,17,2.00E-05,,,,,,,,,,
23,A*,18,0.00121,,,,,,,,,,
23,A*,19,0.00402,,,,,,,,,,
23,A*,20,0.00063,,,,,,,,,,
23,A*,21,0.00011,,,,,,,,,,
23,A*,22,0.00015,,,,,,,,,,
23,A*,23,0.00038,,,,,,,,,,
23,A*,24,0.00019,,,,,,,,,,
23,A*,25,0.00111,,,,,,,,,,
23,A*,26,0.00085,,,,,,,,,,
23,A*,27,0.00011,,,,,,,,,,
23,A*,28,0.00079,,,,,,,,,,
23,A*,29,0.00038,,,,,,,,,,
23,A*,30,0.00166,,,,,,,,,,
23,A*,31,0.00087,,,,,,,,,,
24,A*,3,0.00012,,,,,,,,,,
24,A*,4,0.00028,,,,,,,,,,
24,A*,5,0.00121,,,,,,,,,,
24,A*,6,0.00149,,,,,,,,,,
24,A*,7,1.00E-05,,,,,,,,,,
24,A*,8,0.00151,,,,,,,,,,
24,A*,9,0.0002,,,,,,,,,,
24,A*,10,0.00084,,,,,,,,,,
24,A*,11,0.00077,,,,,,,,,,
24,A*,12,0.0011,,,,,,,,,,
24,A*,13,0.00078,,,,,,,,,,
24,A*,14,0.00131,,,,,,,,,,
24,A*,15,0.00063,,,,,,,,,,
24,A*,16,0.00082,,,,,,,,,,
24,A*,17,0.00066,,,,,,,,,,
24,A*,18,0.00028,,,,,,,,,,
24,A*,19,0.00048,,,,,,,,,,
24,A*,20,0.00331,,,,,,,,,,
24,A*,21,0.00068,,,,,,,,,,
24,A*,22,0.00049,,,,,,,,,,
24,A*,23,9.00E-05,,,,,,,,,,
24,A*,24,0.00036,,,,,,,,,,
24,A*,25,0.00068,,,,,,,,,,
24,A*,26,0.00027,,,,,,,,,,
25,A*,3,8.00E-05,,,,,,,,,,
25,A*,4,0.00058,,,,,,,,,,
25,A*,5,3.00E-05,,,,,,,,,,
25,A*,6,0.00346,,,,,,,,,,
25,A*,7,0.00073,,,,,,,,,,
25,A*,8,0.00155,,,,,,,,,,
25,A*,9,0.00114,,,,,,,,,,
25,A*,10,0.00137,,,,,,,,,,
25,A*,11,0.00012,,,,,,,,,,
25,A*,12,0.00011,,,,,,,,,,
25,A*,13,0.00017,,,,,,,,,,
25,A*,14,0.00042,,,,,,,,,,
25,A*,15,0.0001,,,,,,,,,,
25,A*,16,0.00182,,,,,,,,,,
25,A*,17,0.00174,,,,,,,,,,
25,A*,18,0.0005,,,,,,,,,,
25,A*,19,0.00017,,,,,,,,,,
25,A*,20,0.00041,,,,,,,,,,
25,A*,21,0.00287,,,,,,,,,,
26,A*,3,0.00053,,,,,,,,,,
26,A*,4,0.00201,,,,,,,,,,
26,A*,5,0.00091,,,,,,,,,,
26,A*,6,0.00018,,,,,,,,,,
26,A*,7,0.00118,,,,,,,,,,
26,A*,8,0.0005,,,,,,,,,,
26,A*,9,0.00022,,,,,,,,,,
26,A*,10,0.00396,,,,,,,,,,
26,A*,11,0.00018,,,,,,,,,,
26,A*,12,0.00064,,,,,,,,,,
26,A*,13,0.00106,,,,,,,,,,
26,A*,14,0.00265,,,,,,,,,,
26,A*,15,0.00278,,,,,,,,,,
26,A*,16,0.00064,,,,,,,,,,
26,A*,17,0.00074,,,,,,,,,,
26,A*,18,0.00029,,,,,,,,,,
26,A*,19,0.00024,,,,,,,,,,
26,A*,20,0.00078,,,,,,,,,,
26,A*,21,0.0008,,,,,,,,,,
26,A*,22,0.00117,,,,,,,,,,
26,A*,23,0.00025,,,,,,,,,,
26,A*,24,0.00164,,,,,,,,,,
26,A*,25,0.0004,,,,,,,,,,
26,A*,26,0.00269,,,,,,,,,,
26,A*,27,0.00042,,,,,,,,,,
26,A*,28,0.00118,,,,,,,,,,
26,A*,29,0.00171,,,,,,,,,,
26,A*,30,5.00E-05,,,,,,,,,,
26,A*,31,0.00295,,,,,,,,,,
26,A*,32,0.00048,,,,,,,,,,
26,A*,33,0.00311,,,,,,,,,,
26,A*,34,0.00421,,,,,,,,,,
26,A*,35,0.0009,,,,,,,,,,
27,A*,3,0.00032,,,,,,,,,,
27,A*,4,0.00344,,,,,,,,,,
27,A*,5,0.00069,,,,,,,,,,
27,A*,6,0.00133,,,,,,,,,,
27,A*,7,0.00157,,,,,,,,,,
27,A*,8,0.00053,,,,,,,,,,
27,A*,9,0.00233,,,,,,,,,,
27,A*,10,0.001,,,,,,,,,,
27,A*,11,0.0004,,,,,,,,,,
27,A*,12,0.00036,,,,,,,,,,
27,A*,13,0.00031,,,,,,,,,,
27,A*,14,0.00013,,,,,,,,,,
27,A*,15,0.00103,,,,,,,,,,
27,A*,16,0.00302,,,,,,,,,,
27,A*,17,0.00187,,,,,,,,,,
27,A*,18,0.00024,,,,,,,,,,
27,A*,19,0.00143,,,,,,,,,,
27,A*,20,0.00045,,,,,,,,,,
27,A*,21,8.00E-05,,,,,,,,,,
27,A*,22,0.00142,,,,,,,,,,
27,A*,23,0.00178,,,,,,,,,,
28,A*,3,0.00025,,,,,,,,,,
28,A*,4,0.00084,,,,,,,,,,
28,A*,5,0.00068,,,,,,,,,,
28,A*,6,0.00133,,,,,,,,,,
28,A*,7,0.00114,,,,,,,,,,
28,A*,8,0.00021,,,,,,,,,,
28,A*,9,0.00059,,,,,,,,,,
28,A*,10,0.00013,,,,,,,,,,
28,A*,11,0.00159,,,,,,,,,,
28,A*,12,0.00025,,,,,,,,,,
28,A*,13,0.0002,,,,,,,,,,
28,A*,14,0.0016,,,,,,,,,,
28,A*,15,0.00043,,,,,,,,,,
28,A*,16,0.00193,,,,,,,,,,
28,A*,17,0.00191,,,,,,,,,,
28,A*,18,0.00311,,,,,,,,,,
28,A*,19,0.00018,,,,,,,,,,
28,A*,20,0.00104,,,,,,,,,,
28,A*,21,0.00088,,,,,,,,,,
28,A*,22,0.0002,,,,,,,,,,
28,A*,23,0.00063,,,,,,,,,,
28,A*,24,0.00595,,,,,,,,,,
28,A*,25,6.00E-05,,,,,,,,,,
28,A*,26,0.0025,,,,,,,,,,
28,A*,27,0.00058,,,,,,,,,,
28,A*,28,0.00196,,,,,,,,,,
28,A*,29,0.00061,,,,,,,,,,
28,A*,30,0.00036,,,,,,,,,,
28,A*,31,2.00E-05,,,,,,,,,,
28,A*,32,0.00029,,,,,,,,,,
28,A*,33,0.00331,,,,,,,,,,
28,A*,34,0.00178,,,,,,,,,,
28,A*,35,0.00097,,,,,,,,,,
28,A*,36,0.00478,,,,,,,,,,
28,A*,37,0.00034,,,,,,,,,,
28,A*,38,0.00045,,,,,,,,,,
28,A*,39,0.00403,,,,,,,,,,
28,A*,40,0.00061,,,,,,,,,,
28,A*,41,0.00142,,,,,,,,,,
28,A*,42,0.00241,,,,,,,,,,
28,A*,43,0.00128,,,,,,,,,,
29,A*,3,0.00037,,,,,,,,,,
29,A*,4,0.00056,,,,,,,,,,
29,A*,5,0.00034,,,,,,,,,,
29,A*,6,0.00024,,,,,,,,,,
29,A*,7,0.00347,,,,,,,,,,
29,A*,8,0.00106,,,,,,,,,,
29,A*,9,0.0011,,,,,,,,,,
29,A*,10,0.00155,,,,,,,,,,
29,A*,11,0.00041,,,,,,,,,,
29,A*,12,0.00034,,,,,,,,,,
29,A*,13,0.00023,,,,,,,,,,
29,A*,14,0.00244,,,,,,,,,,
29,A*,15,0.00158,,,,,,,,,,
29,A*,16,0.0001,,,,,,,,,,
29,A*,17,0.00141,,,,,,,,,,
29,A*,18,0.0003,,,,,,,,,,
29,A*,19,0.00177,,,,,,,,,,
29,A*,20,0.00039,,,,,,,,,,
29,A*,21,0.00038,,,,,,,,,,
29,A*,22,0.00211,,,,,,,,,,
29,A*,23,0.0001,,,,,,,,,,
29,A*,24,0.00022,,,,,,,,,,
29,A*,25,0.00034,,,,,,,,,,
29,A*,26,0.00054,,,,,,,,,,
29,A*,27,0.00047,,,,,,,,,,
29,A*,28,0.00081,,,,,,,,,,
29,A*,29,0.00092,,,,,,,,,,
29,A*,30,0.00141,,,,,,,,,,
29,A*,31,0.0001,,,,,,,,,,
29,A*,32,0.00067,,,,,,,,,,
29,A*,33,0.0007,,,,,,,,,,
29,A*,34,0.00196,,,,,,,,,,
29,A*,35,0.00014,,,,,,,,,,
29,A*,36,0.00101,,,,,,,,,,
29,A*,37,0.00016,,,,,,,,,,
29,A*,38,0.00077,,,,,,,,,,
29,A*,39,0.00064,,,,,,,,,,
29,A*,40,0.00028,,,,,,,,,,
29,A*,41,0.00527,,,,,,,,,,
30,A*,3,0.0004,,,,,,,,,,
30,A*,4,0.00053,,,,,,,,,,
30,A*,5,0.00105,,,,,,,,,,
30,A*,6,6.00E-05,,,,,,,,,,
30,A*,7,0.00074,,,,,,,,,,
30,A*,8,0.00083,,,,,,,,,,
30,A*,9,0.00138,,,,,,,,,,
30,A*,10,0.00099,,,,,,,,,,
30,A*,11,0.00348,,,,,,,,,,
30,A*,12,0.00041,,,,,,,,,,
30,A*,13,0.0001,,,,,,,,,,
30,A*,14,0.0003,,,,,,,,,,
30,A*,15,0.00139,,,,,,,,,,
30,A*,16,0.00019,,,,,,,,,,
30,A*,17,0.00302,,,,,,,,,,
30,A*,18,0.00217,,,,,,,,,,
30,A*,19,0.00074,,,,,,,,,,
30,A*,20,0.00011,,,,,,,,,,
30,A*,21,8.00E-05,,,,,,,,,,
30,A*,22,0.00246,,,,,,,,,,
30,A*,23,0.00217,,,,,,,,,,
30,A*,24,0.00077,,,,,,,,,,
30,A*,25,6.00E-05,,,,,,,,,,
30,A*,26,0.0032,,,,,,,,,,
30,A*,27,0.00165,,,,,,,,,,
30,A*,28,0.00169,,,,,,,,,,
30,A*,29,0.00048,,,,,,,,,,
30,A*,30,0.00378,,,,,,,,,,
30,A*,31,0.00058,,,,,,,,,,
30,A*,32,0.00221,,,,,,,,,,
30,A*,33,0.00016,,,,,,,,,,
30,A*,34,0.00349,,,,,,,,,,
30,A*,35,0.00016,,,,,,,,,,
30,A*,36,0.00029,,,,,,,,,,
30,A*,37,0.00053,,,,,,,,,,
30,A*,38,0.00057,,,,,,,,,,
30,A*,39,0.00421,,,,,,,,,,
30,A*,40,0.00122,,,,,,,,,,
30,A*,41,0.00012,,,,,,,,,,
30,A*,42,0.00034,,,,,,,,,,
30,A*,43,0.00034,,,,,,,,,,
30,A*,44,0.00069,,,,,,,,,,
31,A*,3,6.00E-05,,,,,,,,,,
31,A*,4,0.00068,,,,,,,,,,
31,A*,5,0.00017,,,,,,,,,,
31,A*,6,0.00012,,,,,,,,,,
31,A*,7,3.00E-05,,,,,,,,,,
31,A*,8,0.00117,,,,,,,,,,
31,A*,9,0.00055,,,,,,,,,,
31,A*,10,0.00544,,,,,,,,,,
31,A*,11,0.00022,,,,,,,,,,
31,A*,12,1.00E-05,,,,,,,,,,
31,A*,13,0.00196,,,,,,,,,,
31,A*,14,0.0019,,,,,,,,,,
31,A*,15,2.00E-05,,,,,,,,,,
31,A*,16,0.0003,,,,,,,,,,
31,A*,17,0.00025,,,,,,,,,,
31,A*,18,0.00106,,,,,,,,,,
31,A*,19,0.0005,,,,,,,,,,
31,A*,20,0.00089,,,,,,,,,,
31,A*,21,0.00051,,,,,,,,,,
31,A*,22,0.00133,,,,,,,,,,
31,A*,23,2.00E-05,,,,,,,,,,
31,A*,24,0.00035,,,,,,,,,,
31,A*,25,0.00228,,,,,,,,,,
31,A*,26,0.00356,,,,,,,,,,
31,A*,27,0.00093,,,,,,,,,,
31,A*,28,0.00021,,,,,,,,,,
31,A*,29,0.00173,,,,,,,,,,
31,A*,30,1.00E-05,,,,,,,,,,
31,A*,31,0.00107,,,,,,,,,,
31,A*,32,0.0032,,,,,,,,,,
31,A*,33,0.00023,,,,,,,,,,
31,A*,34,5.00E-05,,,,,,,,,,
31,A*,35,0.00016,,,,,,,,,,
31,A*,36,0.00557,,,,,,,,,,
31,A*,37,0.00083,,,,,,,,,,
31,A*,38,0.00174,,,,,,,,,,
31,A*,39,0.00046,,,,,,,,,,
31,A*,40,0.0002,,,,,,,,,,
32,A*,3,0.00021,,,,,,,,,,
32,A*,4,0.00262,,,,,,,,,,
32,A*,5,0.00132,,,,,,,,,,
32,A*,6,0.00038,,,,,,,,,,
32,A*,7,0.00222,,,,,,,,,,
32,A*,8,0.0006,,,,,,,,,,
32,A*,9,0.00214,,,,,,,,,,
32,A*,10,0.00129,,,,,,,,,,
32,A*,11,0.00019,,,,,,,,,,
32,A*,12,0.00016,,,,,,,,,,
32,A*,13,0.00083,,,,,,,,,,
32,A*,14,8.00E-05,,,,,,,,,,
32,A*,15,0.00117,,,,,,,,,,
32,A*,16,0.00093,,,,,,,,,,
32,A*,17,0.00016,,,,,,,,,,
32,A*,18,0.00179,,,,,,,,,,
32,A*,19,0.00284,,,,,,,,,,
32,A*,20,0.00029,,,,,,,,,,
32,A*,21,0.00042,,,,,,,,,,
32,A*,22,0.00038,,,,,,,,,,
32,A*,23,0.00108,,,,,,,,,,
32,A*,24,0.00089,,,,,,,,,,
32,A*,25,0.00063,,,,,,,,,,
32,A*,26,0.00266,,,,,,,,,,
32,A*,27,0.0002,,,,,,,,,,
32,A*,28,6.00E-05,,,,,,,,,,
33,A*,3,0.00029,,,,,,,,,,
33,A*,4,0.00087,,,,,,,,,,
33,A*,5,0.00028,,,,,,,,,,
33,A*,6,0.00078,,,,,,,,,,
33,A*,7,0.001,,,,,,,,,,
33,A*,8,0.00022,,,,,,,,,,
33,A*,9,0.00119,,,,,,,,,,
33,A*,10,0.0006,,,,,,,,,,
33,A*,11,0.00066,,,,,,,,,,
33,A*,12,0.00098,,,,,,,,,,
33,A*,13,0.00036,,,,,,,,,,
33,A*,14,5.00E-05,,,,,,,,,,
33,A*,15,0.00326,,,,,,,,,,
33,A*,16,0.00327,,,,,,,,,,
33,A*,17,0.00306,,,,,,,,,,
33,A*,18,0.00178,,,,,,,,,,
33,A*,19,0.0006,,,,,,,,,,
33,A*,20,0.00081,,,,,,,,,,
33,A*,21,0.00035,,,,,,,,,,
33,A*,22,0.00019,,,,,,,,,,
33,A*,23,0.00114,,,,,,,,,,
33,A*,24,0.00065,,,,,,,,,,
33,A*,25,0.00058,,,,,,,,,,
33,A*,26,0.00192,,,,,,,,,,
33,A*,27,0.00194,,,,,,,,,,
33,A*,28,0.00061,,,,,,,,,,
33,A*,29,0.00048,,,,,,,,,,
34,A*,3,5.00E-05,,,,,,,,,,
34,A*,4,0.00205,,,,,,,,,,
34,A*,5,0.00246,,,,,,,,,,
34,A*,6,0.0007,,,,,,,,,,
34,A*,7,0.00041,,,,,,,,,,
34,A*,8,0.00014,,,,,,,,,,
34,A*,9,0.00092,,,,,,,,,,
34,A*,10,0.00011,,,,,,,,,,
34,A*,11,0.00024,,,,,,,,,,
34,A*,12,0.00077,,,,,,,,,,
34,A*,13,0.00036,,,,,,,,,,
34,A*,14,0.00021,,,,,,,,,,
34,A*,15,0.0005,,,,,,,,,,
34,A*,16,9.00E-05,,,,,,,,,,
35,A*,3,0.00011,,,,,,,,,,
35,A*,4,0.00378,,,,,,,,,,
35,A*,5,0.00158,,,,,,,,,,
35,A*,6,0.002,,,,,,,,,,
35,A*,7,0.00142,,,,,,,,,,
35,A*,8,0.00038,,,,,,,,,,
35,A*,9,0.00181,,,,,,,,,,
35,A*,10,0.00058,,,,,,,,,,
35,A*,11,0.00121,,,,,,,,,,
35,A*,12,0.00024,,,,,,,,,,
35,A*,13,0.00042,,,,,,,,,,
35,A*,14,0.00059,,,,,,,,,,
35,A*,15,7.00E-05,,,,,,,,,,
35,A*,16,0.00159,,,,,,,,,,
35,A*,17,0.00082,,,,,,,,,,
35,A*,18,0.00295,,,,,,,,,,
35,A*,19,0.00084,,,,,,,,,,
35,A*,20,0.00162,,,,,,,,,,
35,A*,21,0.00208,,,,,,,,,,
35,A*,22,0.00075,,,,,,,,,,
35,A*,23,0.00063,,,,,,,,,,
35,A*,24,0.00421,,,,,,,,,,
35,A*,25,0.00195,,,,,,,,,,
35,A*,26,0.00252,,,,,,,,,,
35,A*,27,1.00E-05,,,,,,,,,,
35,A*,28,3.00E-05,,,,,,,,,,
35,A*,29,0.00026,,,,,,,,,,
35,A*,30,0.00069,,,,,,,,,,
35,A*,31,0.00104,,,,,,,,,,
36,A*,3,0.00017,,,,,,,,,,
36,A*,4,0.00143,,,,,,,,,,
36,A*,5,0.00129,,,,,,,,,,
36,A*,6,0.00035,,,,,,,,,,
36,A*,7,0.00023,,,,,,,,,,
36,A*,8,0.00016,,,,,,,,,,
36,A*,9,0.00023,,,,,,,,,,
36,A*,10,0.00041,,,,,,,,,,
36,A*,11,0.00054,,,,,,,,,,
36,A*,12,7.00E-05,,,,,,,,,,
36,A*,13,0.00143,,,,,,,,,,
36,A*,14,0.00419,,,,,,,,,,
36,A*,15,0.00016,,,,,,,,,,
36,A*,16,0.0001,,,,,,,,,,
36,A*,17,0.00048,,,,,,,,,,
36,A*,18,0.00067,,,,,,,,,,
36,A*,19,0.00204,,,,,,,,,,
36,A*,20,0.0005,,,,,,,,,,
36,A*,21,0.00016,,,,,,,,,,
36,A*,22,0.00036,,,,,,,,,,
36,A*,23,0.00391,,,,,,,,,,
36,A*,24,0.00021,,,,,,,,,,
36,A*,25,0.00237,,,,,,,,,,
36,A*,26,0.0001,,,,,,,,,,
36,A*,27,0.0004,,,,,,,,,,
36,A*,28,0.00409,,,,,,,,,,
36,A*,29,0.00162,,,,,,,,,,
36,A*,30,0.00265,,,,,,,,,,
36,A*,31,0.00073,,,,,,,,,,
36,A*,32,7.00E-05,,,,,,,,,,
36,A*,33,0.00298,,,,,,,,,,
36,A*,34,0.00032,,,,,,,,,,
36,A*,35,0.0006,,,,,,,,,,
37,A*,3,0.00021,,,,,,,,,,
37,A*,4,0.00077,,,,,,,,,,
37,A*,5,0.00279,,,,,,,,,,
37,A*,6,0.00079,,,,,,,,,,
37,A*,7,0.00114,,,,,,,,,,
37,A*,8,0.00017,,,,,,,,,,
37,A*,9,0.00066,,,,,,,,,,
37,A*,10,0.00026,,,,,,,,,,
37,A*,11,0.00043,,,,,,,,,,
37,A*,12,0.00063,,,,,,,,,,
37,A*,13,0.00091,,,,,,,,,,
37,A*,14,0.00038,,,,,,,,,,
37,A*,15,0.00114,,,,,,,,,,
37,A*,16,0.00321,,,,,,,,,,
37,A*,17,5.00E-05,,,,,,,,,,
37,A*,18,0.00049,,,,,,,,,,
37,A*,19,0.00169,,,,,,,,,,
37,A*,20,0.0008,,,,,,,,,,
37,A*,21,0.00094,,,,,,,,,,
37,A*,22,0.00038,,,,,,,,,,
37,A*,23,0.00067,,,,,,,,,,
37,A*,24,0.00017,,,,,,,,,,
37,A*,25,0.00028,,,,,,,,,,
37,A*,26,0.0001,,,,,,,,,,
38,A*,3,0.00014,,,,,,,,,,
38,A*,4,0.00017,,,,,,,,,,
38,A*,5,0.00092,,,,,,,,,,
38,A*,6,0.0001,,,,,,,,,,
38,A*,7,0.00038,,,,,,,,,,
38,A*,8,0.00022,,,,,,,,,,
38,A*,9,0.00036,,,,,,,,,,
38,A*,10,5.00E-05,,,,,,,,,,
38,A*,11,0.00041,,,,,,,,,,
38,A*,12,0.00069,,,,,,,,,,
38,A*,13,0.00048,,,,,,,,,,
38,A*,14,0.00123,,,,,,,,,,
38,A*,15,0.00111,,,,,,,,,,
38,A*,16,0.00021,,,,,,,,,,
38,A*,17,0.00139,,,,,,,,,,
38,A*,18,0.00283,,,,,,,,,,
38,A*,19,0.00061,,,,,,,,,,
38,A*,20,0.00047,,,,,,,,,,
38,A*,21,8.00E-05,,,,,,,,,,
38,A*,22,0.00066,,,,,,,,,,
38,A*,23,0.00033,,,,,,,,,,
38,A*,24,0.00035,,,,,,,,,,
38,A*,25,5.00E-05,,,,,,,,,,
38,A*,26,0.00747,,,,,,,,,,
38,A*,27,0.00174,,,,,,,,,,
38,A*,28,0.00038,,,,,,,,,,
38,A*,29,0.0003,,,,,,,,,,
38,A*,30,0.00557,,,,,,,,,,
38,A*,31,0.00087,,,,,,,,,,
38,A*,32,0.00103,,,,,,,,,,
38,A*,33,0.00182,,,,,,,,,,
38,A*,34,4.00E-05,,,,,,,,,,
38,A*,35,0.00032,,,,,,,,,,
38,A*,36,0.00132,,,,,,,,,,
38,A*,37,5.00E-05,,,,,,,,,,
38,A*,38,0.00096,,,,,,,,,,
38,A*,39,0.00018,,,,,,,,,,
38,A*,40,0.00211,,,,,,,,,,
38,A*,41,0.00053,,,,,,,,,,
38,A*,42,0.00024,,,,,,,,,,
38,A*,43,4.00E-05,,,,,,,,,,
38,A*,44,0.00036,,,,,,,,,,
38,A*,45,0.00138,,,,,,,,,,
38,A*,46,0.00012,,,,,,,,,,
38,A*,47,0.00258,,,,,,,,,,
38,A*,48,0.00277,,,,,,,,,,
38,A*,49,0.00206,,,,,,,,,,
38,A*,50,0.00059,,,,,,,,,,
39,A*,3,0.00021,,,,,,,,,,
39,A*,4,0.00026,,,,,,,,,,
39,A*,5,0.00081,,,,,,,,,,
39,A*,6,0.00057,,,,,,,,,,
39,A*,7,0.00012,,,,,,,,,,
39,A*,8,0.00044,,,,,,,,,,
39,A*,9,0.00097,,,,,,,,,,
39,A*,10,0.00143,,,,,,,,,,
39,A*,11,0.00353,,,,,,,,,,
39,A*,12,0.00127,,,,,,,,,,
39,A*,13,0.00142,,,,,,,,,,
39,A*,14,0.00065,,,,,,,,,,
39,A*,15,0.00101,,,,,,,,,,
39,A*,16,0.00014,,,,,,,,,,
39,A*,17,0.00516,,,,,,,,,,
39,A*,18,0.00333,,,,,,,,,,
39,A*,19,0.00023,,,,,,,,,,
39,A*,20,0.00026,,,,,,,,,,
39,A*,21,0.00087,,,,,,,,,,
39,A*,22,0.0004,,,,,,,,,,
39,A*,23,0.00035,,,,,,,,,,
39,A*,24,0.00029,,,,,,,,,,
39,A*,25,0.0001,,,,,,,,,,
39,A*,26,0.00173,,,,,,,,,,
39,A*,27,0.00132,,,,,,,,,,
39,A*,28,0.00074,,,,,,,,,,
39,A*,29,0.00306,,,,,,,,,,
39,A*,30,0.00265,,,,,,,,,,
39,A*,31,0.00045,,,,,,,,,,
39,A*,32,0.00314,,,,,,,,,,
39,A*,33,5.00E-05,,,,,,,,,,
39,A*,34,0.00106,,,,,,,,,,
39,A*,35,0.00069,,,,,,,,,,
39,A*,36,3.00E-05,,,,,,,,,,
39,A*,37,0.00083,,,,,,,,,,
39,A*,38,0.00019,,,,,,,,,,
39,A*,39,0.00021,,,,,,,,,,
39,A*,40,0.00039,,,,,,,,,,
39,A*,41,0.00046,,,,,,,,,,
39,A*,42,9.00E-05,,,,,,,,,,
39,A*,43,0.00135,,,,,,,,,,
39,A*,44,0.00311,,,,,,,,,,
40,A*,3,0.0001,,,,,,,,,,
40,A*,4,0.00154,,,,,,,,,,
40,A*,5,0.00034,,,,,,,,,,
40,A*,6,0.00188,,,,,,,,,,
40,A*,7,0.00033,,,,,,,,,,
40,A*,8,0.00012,,,,,,,,,,
40,A*,9,0.00021,,,,,,,,,,
40,A*,10,0.00034,,,,,,,,,,
40,A*,11,0.00099,,,,,,,,,,
40,A*,12,0.00015,,,,,,,,,,
