Attempt,Algorithm,Length,Time,,,,,,,,,,
122,A*,28,0.00369,,,,,,,,,,
122,A*,29,0.00047,,,,,,,,,,
122,A*,30,0.00135,,,,,,,,,,
122,A*,31,0.0004,,,,,,,,,,
122,A*,32,0.02259,,,,,,,,,,
122,A*,33,0.00064,,,,,,,,,,
122,A*,34,0.00026,,,,,,,,,,
122,A*,35,0.00175,,,,,,,,,,
122,A*,36,6.00E-05,,,,,,,,,,
123,A*,3,0.00035,,,,,,,,,,
123,A*,4,0.00358,,,,,,,,,,
123,A*,5,0.00093,,,,,,,,,,
123,A*,6,0.00025,,,,,,,,,,
123,A*,7,0.00079,,,,,,,,,,
123,A*,8,0.00123,,,,,,,,,,
123,A*,9,0.00025,,,,,,,,,,
123,A*,10,7.00E-05,,,,,,,,,,
123,A*,11,0.00082,,,,,,,,,,
123,A*,12,0.0038,,,,,,,,,,
123,A*,13,0.00171,,,,,,,,,,
123,A*,14,0.00016,,,,,,,,,,
123,A*,15,0.00059,,,,,,,,,,
123,A*,16,0.00952,,,,,,,,,,
123,A*,17,0.00058,,,,,,,,,,
123,A*,18,0.00013,,,,,,,,,,
123,A*,19,0.00103,,,,,,,,,,
123,A*,20,0.0009,,,,,,,,,,
123,A*,21,0.00087,,,,,,,,,,
123,A*,22,0.00012,,,,,,,,,,
123,A*,23,0.00037,,,,,,,,,,
123,A*,24,0.00129,,,,,,,,,,
123,A*,25,0.00067,,,,,,,,,,
123,A*,26,0.00116,,,,,,,,,,
123,A*,27,0.00499,,,,,,,,,,
123,A*,28,0.00063,,,,,,,,,,
123,A*,29,0.00046,,,,,,,,,,
123,A*,30,0.00499,,,,,,,,,,
123,A*,31,0.00236,,,,,,,,,,
123,A*,32,0.00019,,,,,,,,,,
123,A*,33,0.00384,,,,,,,,,,
123,A*,34,5.00E-05,,,,,,,,,,
123,A*,35,0.00082,,,,,,,,,,
123,A*,36,0.00712,,,,,,,,,,
123,A*,37,0.00301,,,,,,,,,,
123,A*,38,6.00E-05,,,,,,,,,,
123,A*,39,0.00302,,,,,,,,,,
123,A*,40,0.00165,,,,,,,,,,
123,A*,41,0.00117,,,,,,,,,,
123,A*,42,0.00461,,,,,,,,,,
123,A*,43,0.00049,,,,,,,,,,
123,A*,44,0.00539,,,,,,,,,,
123,A*,45,0.00377,,,,,,,,,,
123,A*,46,0.00016,,,,,,,,,,
123,A*,47,0.00282,,,,,,,,,,
123,A*,48,0.00097,,,,,,,,,,
123,A*,49,0.0002,,,,,,,,,,
123,A*,50,9.00E-05,,,,,,,,,,
124,A*,3,0.00014,,,,,,,,,,
124,A*,4,0.00981,,,,,,,,,,
124,A*,5,0.00151,,,,,,,,,,
124,A*,6,0.00184,,,,,,,,,,
124,A*,7,0.00054,,,,,,,,,,
124,A*,8,0.00044,,,,,,,,,,
124,A*,9,0.00128,,,,,,,,,,
124,A*,10,0.00258,,,,,,,,,,
124,A*,11,0.00137,,,,,,,,,,
124,A*,12,0.00043,,,,,,,,,,
124,A*,13,0.00249,,,,,,,,,,
124,A*,14,0.00015,,,,,,,,,,
124,A*,15,0.00032,,,,,,,,,,
124,A*,16,0.00251,,,,,,,,,,
124,A*,17,0.00069,,,,,,,,,,
124,A*,18,0.00217,,,,,,,,,,
124,A*,19,0.00067,,,,,,,,,,
124,A*,20,0.00088,,,,,,,,,,
124,A*,21,0.00212,,,,,,,,,,
124,A*,22,0.00036,,,,,,,,,,
124,A*,23,0.00025,,,,,,,,,,
124,A*,24,0.0002,,,,,,,,,,
124,A*,25,0.00197,,,,,,,,,,
124,A*,26,7.00E-05,,,,,,,,,,
124,A*,27,0.00049,,,,,,,,,,
124,A*,28,0.00026,,,,,,,,,,
124,A*,29,0.00102,,,,,,,,,,
124,A*,30,0.00378,,,,,,,,,,
124,A*,31,0.00089,,,,,,,,,,
124,A*,32,0.0003,,,,,,,,,,
124,A*,33,0.00033,,,,,,,,,,
124,A*,34,0.00631,,,,,,,,,,
124,A*,35,0.00039,,,,,,,,,,
124,A*,36,3.00E-05,,,,,,,,,,
125,A*,3,0.00039,,,,,,,,,,
125,A*,4,0.00097,,,,,,,,,,
125,A*,5,5.00E-05,,,,,,,,,,
125,A*,6,0.00184,,,,,,,,,,
125,A*,7,0.00104,,,,,,,,,,
125,A*,8,0.00045,,,,,,,,,,
125,A*,9,0.00011,,,,,,,,,,
125,A*,10,0.00019,,,,,,,,,,
125,A*,11,0.00055,,,,,,,,,,
125,A*,12,0.00025,,,,,,,,,,
125,A*,13,0.00437,,,,,,,,,,
125,A*,14,0.00104,,,,,,,,,,
125,A*,15,0.00072,,,,,,,,,,
125,A*,16,0.0016,,,,,,,,,,
125,A*,17,0.00136,,,,,,,,,,
125,A*,18,0.00022,,,,,,,,,,
125,A*,19,0.00402,,,,,,,,,,
125,A*,20,0.0027,,,,,,,,,,
125,A*,21,0.00134,,,,,,,,,,
125,A*,22,0.00063,,,,,,,,,,
125,A*,23,0.00011,,,,,,,,,,
125,A*,24,0.00767,,,,,,,,,,
125,A*,25,0.001,,,,,,,,,,
125,A*,26,7.00E-05,,,,,,,,,,
125,A*,27,0.00062,,,,,,,,,,
125,A*,28,0.0005,,,,,,,,,,
125,A*,29,0.0003,,,,,,,,,,
125,A*,30,0.00023,,,,,,,,,,
125,A*,31,0.00083,,,,,,,,,,
125,A*,32,0.00537,,,,,,,,,,
125,A*,33,0.00075,,,,,,,,,,
125,A*,34,0.00591,,,,,,,,,,
125,A*,35,0.00018,,,,,,,,,,
125,A*,36,0.00071,,,,,,,,,,
125,A*,37,0.00174,,,,,,,,,,
125,A*,38,0.01209,,,,,,,,,,
125,A*,39,0.0003,,,,,,,,,,
125,A*,40,0.00055,,,,,,,,,,
125,A*,41,0.00071,,,,,,,,,,
125,A*,42,0.00707,,,,,,,,,,
125,A*,43,0.00066,,,,,,,,,,
125,A*,44,0.00413,,,,,,,,,,
126,A*,3,0.00054,,,,,,,,,,
126,A*,4,0.02397,,,,,,,,,,
126,A*,5,0.00159,,,,,,,,,,
126,A*,6,0.00033,,,,,,,,,,
126,A*,7,0.00315,,,,,,,,,,
126,A*,8,0.00149,,,,,,,,,,
126,A*,9,0.00029,,,,,,,,,,
126,A*,10,0.00114,,,,,,,,,,
126,A*,11,0.00013,,,,,,,,,,
126,A*,12,0.00099,,,,,,,,,,
126,A*,13,0.00198,,,,,,,,,,
126,A*,14,0.00043,,,,,,,,,,
126,A*,15,0.0039,,,,,,,,,,
126,A*,16,0.00026,,,,,,,,,,
126,A*,17,0.00178,,,,,,,,,,
126,A*,18,0.00448,,,,,,,,,,
126,A*,19,0.00541,,,,,,,,,,
126,A*,20,0.00095,,,,,,,,,,
126,A*,21,0.00112,,,,,,,,,,
126,A*,22,0.00085,,,,,,,,,,
126,A*,23,0.0036,,,,,,,,,,
126,A*,24,0.0021,,,,,,,,,,
126,A*,25,0.0004,,,,,,,,,,
126,A*,26,0.0022,,,,,,,,,,
126,A*,27,0.00259,,,,,,,,,,
126,A*,28,0.00306,,,,,,,,,,
126,A*,29,0.00065,,,,,,,,,,
126,A*,30,0.00846,,,,,,,,,,
126,A*,31,0.00099,,,,,,,,,,
126,A*,32,0.00159,,,,,,,,,,
126,A*,33,5.00E-05,,,,,,,,,,
126,A*,34,0.00349,,,,,,,,,,
126,A*,35,0.00018,,,,,,,,,,
126,A*,36,0.00093,,,,,,,,,,
126,A*,37,0.00908,,,,,,,,,,
126,A*,38,0.00087,,,,,,,,,,
126,A*,39,0.00025,,,,,,,,,,
126,A*,40,0.00056,,,,,,,,,,
126,A*,41,0.00015,,,,,,,,,,
126,A*,42,3.00E-05,,,,,,,,,,
126,A*,43,0.0011,,,,,,,,,,
127,A*,3,0.00032,,,,,,,,,,
127,A*,4,0.00015,,,,,,,,,,
127,A*,5,0.00676,,,,,,,,,,
127,A*,6,0.00067,,,,,,,,,,
127,A*,7,0.00032,,,,,,,,,,
127,A*,8,0.00029,,,,,,,,,,
127,A*,9,0.00186,,,,,,,,,,
127,A*,10,0.00015,,,,,,,,,,
127,A*,11,0.00035,,,,,,,,,,
127,A*,12,0.00071,,,,,,,,,,
127,A*,13,0.0005,,,,,,,,,,
127,A*,14,0.00188,,,,,,,,,,
127,A*,15,0.00166,,,,,,,,,,
127,A*,16,0.00016,,,,,,,,,,
127,A*,17,0.00116,,,,,,,,,,
127,A*,18,0.00126,,,,,,,,,,
127,A*,19,0.00037,,,,,,,,,,
127,A*,20,0.0005,,,,,,,,,,
127,A*,21,0.00383,,,,,,,,,,
127,A*,22,0.00078,,,,,,,,,,
127,A*,23,0.00022,,,,,,,,,,
127,A*,24,0.00137,,,,,,,,,,
127,A*,25,0.00135,,,,,,,,,,
127,A*,26,0.00354,,,,,,,,,,
127,A*,27,5.00E-05,,,,,,,,,,
127,A*,28,3.00E-05,,,,,,,,,,
127,A*,29,0.00012,,,,,,,,,,
128,A*,3,0.0005,,,,,,,,,,
128,A*,4,0.00081,,,,,,,,,,
128,A*,5,0.00038,,,,,,,,,,
128,A*,6,0.00134,,,,,,,,,,
128,A*,7,7.00E-05,,,,,,,,,,
128,A*,8,0.00041,,,,,,,,,,
128,A*,9,0.0005,,,,,,,,,,
128,A*,10,0.00082,,,,,,,,,,
128,A*,11,0.00107,,,,,,,,,,
128,A*,12,0.00362,,,,,,,,,,
128,A*,13,0.00325,,,,,,,,,,
128,A*,14,0.00021,,,,,,,,,,
128,A*,15,0.00038,,,,,,,,,,
128,A*,16,0.00159,,,,,,,,,,
128,A*,17,9.00E-05,,,,,,,,,,
128,A*,18,0.00065,,,,,,,,,,
128,A*,19,0.00109,,,,,,,,,,
128,A*,20,0.00169,,,,,,,,,,
128,A*,21,0.00099,,,,,,,,,,
128,A*,22,0.00075,,,,,,,,,,
128,A*,23,0.00021,,,,,,,,,,
128,A*,24,0.00239,,,,,,,,,,
128,A*,25,0.00585,,,,,,,,,,
128,A*,26,0.00017,,,,,,,,,,
128,A*,27,0.00329,,,,,,,,,,
128,A*,28,0.00491,,,,,,,,,,
128,A*,29,0.00062,,,,,,,,,,
128,A*,30,0.00357,,,,,,,,,,
128,A*,31,0.0011,,,,,,,,,,
128,A*,32,0.00307,,,,,,,,,,
128,A*,33,0.0063,,,,,,,,,,
128,A*,34,0.00319,,,,,,,,,,
128,A*,35,0.00162,,,,,,,,,,
128,A*,36,0.00111,,,,,,,,,,
128,A*,37,0.00095,,,,,,,,,,
128,A*,38,0.00197,,,,,,,,,,
128,A*,39,0.00019,,,,,,,,,,
128,A*,40,0.00263,,,,,,,,,,
128,A*,41,0.00177,,,,,,,,,,
129,A*,3,0.0002,,,,,,,,,,
129,A*,4,0.00707,,,,,,,,,,
129,A*,5,0.00193,,,,,,,,,,
129,A*,6,0.00141,,,,,,,,,,
129,A*,7,0.00046,,,,,,,,,,
129,A*,8,0.00236,,,,,,,,,,
129,A*,9,0.0047,,,,,,,,,,
129,A*,10,3.00E-05,,,,,,,,,,
129,A*,11,7.00E-05,,,,,,,,,,
129,A*,12,0.0024,,,,,,,,,,
129,A*,13,0.00217,,,,,,,,,,
129,A*,14,0.00153,,,,,,,,,,
129,A*,15,0.00157,,,,,,,,,,
129,A*,16,0.0012,,,,,,,,,,
129,A*,17,0.00354,,,,,,,,,,
129,A*,18,0.00176,,,,,,,,,,
129,A*,19,0.00098,,,,,,,,,,
129,A*,20,0.00322,,,,,,,,,,
129,A*,21,0.00242,,,,,,,,,,
129,A*,22,3.00E-05,,,,,,,,,,
129,A*,23,0.00032,,,,,,,,,,
129,A*,24,0.00556,,,,,,,,,,
129,A*,25,0.00528,,,,,,,,,,
129,A*,26,0.00083,,,,,,,,,,
129,A*,27,0.00053,,,,,,,,,,
129,A*,28,0.00012,,,,,,,,,,
129,A*,29,0.00208,,,,,,,,,,
129,A*,30,0.00554,,,,,,,,,,
129,A*,31,0.00135,,,,,,,,,,
129,A*,32,0.00253,,,,,,,,,,
129,A*,33,0.00407,,,,,,,,,,
129,A*,34,0.00334,,,,,,,,,,
129,A*,35,0.00052,,,,,,,,,,
129,A*,36,0.00046,,,,,,,,,,
129,A*,37,0.00072,,,,,,,,,,
129,A*,38,0.00028,,,,,,,,,,
129,A*,39,0.00155,,,,,,,,,,
129,A*,40,0.0082,,,,,,,,,,
129,A*,41,0.0024,,,,,,,,,,
129,A*,42,9.00E-05,,,,,,,,,,
129,A*,43,0.00014,,,,,,,,,,
129,A*,44,0.00922,,,,,,,,,,
129,A*,45,0.0009,,,,,,,,,,
130,A*,3,0.00052,,,,,,,,,,
130,A*,4,0.00093,,,,,,,,,,
130,A*,5,6.00E-05,,,,,,,,,,
130,A*,6,0.00044,,,,,,,,,,
130,A*,7,0.00026,,,,,,,,,,
130,A*,8,0.00089,,,,,,,,,,
130,A*,9,0.00161,,,,,,,,,,
130,A*,10,0.00013,,,,,,,,,,
130,A*,11,0.00259,,,,,,,,,,
130,A*,12,0.00042,,,,,,,,,,
130,A*,13,0.00012,,,,,,,,,,
130,A*,14,7.00E-05,,,,,,,,,,
130,A*,15,0.00144,,,,,,,,,,
130,A*,16,0.0023,,,,,,,,,,
130,A*,17,0.00435,,,,,,,,,,
130,A*,18,0.00347,,,,,,,,,,
130,A*,19,0.00591,,,,,,,,,,
130,A*,20,0.00435,,,,,,,,,,
130,A*,21,3.00E-05,,,,,,,,,,
130,A*,22,0.00557,,,,,,,,,,
130,A*,23,0.00091,,,,,,,,,,
130,A*,24,0.00094,,,,,,,,,,
130,A*,25,0.00089,,,,,,,,,,
130,A*,26,0.00035,,,,,,,,,,
130,A*,27,0.0002,,,,,,,,,,
130,A*,28,0.0034,,,,,,,,,,
130,A*,29,0.00644,,,,,,,,,,
130,A*,30,0.00084,,,,,,,,,,
130,A*,31,0.00052,,,,,,,,,,
130,A*,32,0.0021,,,,,,,,,,
130,A*,33,0.0006,,,,,,,,,,
130,A*,34,0.00179,,,,,,,,,,
130,A*,35,0.00677,,,,,,,,,,
130,A*,36,0.00657,,,,,,,,,,
130,A*,37,0.00183,,,,,,,,,,
130,A*,38,0.00026,,,,,,,,,,
130,A*,39,0.00017,,,,,,,,,,
130,A*,40,0.00699,,,,,,,,,,
130,A*,41,0.00209,,,,,,,,,,
131,A*,3,0.00076,,,,,,,,,,
131,A*,4,0.0014,,,,,,,,,,
131,A*,5,0.00074,,,,,,,,,,
131,A*,6,0.00244,,,,,,,,,,
131,A*,7,0.0001,,,,,,,,,,
131,A*,8,0.00038,,,,,,,,,,
131,A*,9,0.00773,,,,,,,,,,
131,A*,10,0.00602,,,,,,,,,,
131,A*,11,0.00231,,,,,,,,,,
131,A*,12,0.00157,,,,,,,,,,
131,A*,13,0.0002,,,,,,,,,,
131,A*,14,0.00188,,,,,,,,,,
131,A*,15,0.00102,,,,,,,,,,
131,A*,16,0.0004,,,,,,,,,,
131,A*,17,0.00026,,,,,,,,,,
131,A*,18,0.00158,,,,,,,,,,
131,A*,19,0.00135,,,,,,,,,,
131,A*,20,0.00307,,,,,,,,,,
131,A*,21,0.00228,,,,,,,,,,
131,A*,22,0.00012,,,,,,,,,,
131,A*,23,0.00211,,,,,,,,,,
131,A*,24,0.00237,,,,,,,,,,
131,A*,25,0.00473,,,,,,,,,,
131,A*,26,0.0004,,,,,,,,,,
131,A*,27,0.00075,,,,,,,,,,
131,A*,28,0.0029,,,,,,,,,,
131,A*,29,0.00095,,,,,,,,,,
131,A*,30,0.00328,,,,,,,,,,
131,A*,31,0.00034,,,,,,,,,,
131,A*,32,0.0019,,,,,,,,,,
131,A*,33,0.00051,,,,,,,,,,
131,A*,34,0.00114,,,,,,,,,,
131,A*,35,0.00023,,,,,,,,,,
131,A*,36,0.0008,,,,,,,,,,
131,A*,37,0.00037,,,,,,,,,,
131,A*,38,0.00137,,,,,,,,,,
131,A*,39,0.00048,,,,,,,,,,
131,A*,40,0.00144,,,,,,,,,,
131,A*,41,0.00054,,,,,,,,,,
131,A*,42,0.00488,,,,,,,,,,
131,A*,43,0.00322,,,,,,,,,,
132,A*,3,6.00E-05,,,,,,,,,,
132,A*,4,0.00278,,,,,,,,,,
132,A*,5,0.00011,,,,,,,,,,
132,A*,6,0.00269,,,,,,,,,,
132,A*,7,0.01049,,,,,,,,,,
132,A*,8,0.00079,,,,,,,,,,
132,A*,9,0.00121,,,,,,,,,,
132,A*,10,0.00039,,,,,,,,,,
132,A*,11,0.00028,,,,,,,,,,
132,A*,12,0.00034,,,,,,,,,,
132,A*,13,0.00028,,,,,,,,,,
132,A*,14,0.00033,,,,,,,,,,
132,A*,15,0.00046,,,,,,,,,,
132,A*,16,0.00053,,,,,,,,,,
132,A*,17,0.00171,,,,,,,,,,
132,A*,18,0.00087,,,,,,,,,,
132,A*,19,0.00104,,,,,,,,,,
132,A*,20,0.00112,,,,,,,,,,
132,A*,21,0.00296,,,,,,,,,,
132,A*,22,0.00194,,,,,,,,,,
132,A*,23,0.00148,,,,,,,,,,
132,A*,24,0.00023,,,,,,,,,,
132,A*,25,0.00024,,,,,,,,,,
133,A*,3,0.0001,,,,,,,,,,
133,A*,4,0.00102,,,,,,,,,,
133,A*,5,0.00056,,,,,,,,,,
133,A*,6,0.00104,,,,,,,,,,
133,A*,7,0.00166,,,,,,,,,,
133,A*,8,0.00117,,,,,,,,,,
133,A*,9,0.00239,,,,,,,,,,
133,A*,10,0.00075,,,,,,,,,,
133,A*,11,0.00087,,,,,,,,,,
133,A*,12,0.00065,,,,,,,,,,
133,A*,13,0.00049,,,,,,,,,,
133,A*,14,0.00461,,,,,,,,,,
133,A*,15,0.00173,,,,,,,,,,
133,A*,16,0.00506,,,,,,,,,,
133,A*,17,0.00111,,,,,,,,,,
133,A*,18,0.00043,,,,,,,,,,
133,A*,19,0.00039,,,,,,,,,,
133,A*,20,0.00082,,,,,,,,,,
133,A*,21,0.00063,,,,,,,,,,
133,A*,22,0.00117,,,,,,,,,,
133,A*,23,0.00231,,,,,,,,,,
133,A*,24,0.00468,,,,,,,,,,
133,A*,25,0.00215,,,,,,,,,,
133,A*,26,0.00808,,,,,,,,,,
133,A*,27,0.00742,,,,,,,,,,
133,A*,28,0.00091,,,,,,,,,,
133,A*,29,3.00E-05,,,,,,,,,,
133,A*,30,0.00202,,,,,,,,,,
133,A*,31,0.00021,,,,,,,,,,
133,A*,32,0.00148,,,,,,,,,,
133,A*,33,0.00217,,,,,,,,,,
133,A*,34,0.00076,,,,,,,,,,
133,A*,35,0.00024,,,,,,,,,,
133,A*,36,0.0002,,,,,,,,,,
133,A*,37,0.00181,,,,,,,,,,
133,A*,38,0.00161,,,,,,,,,,
133,A*,39,0.00588,,,,,,,,,,
133,A*,40,0.00056,,,,,,,,,,
133,A*,41,0.00066,,,,,,,,,,
133,A*,42,0.00489,,,,,,,,,,
133,A*,43,0.0007,,,,,,,,,,
133,A*,44,0.00046,,,,,,,,,,
133,A*,45,0.0003,,,,,,,,,,
133,A*,46,0.00569,,,,,,,,,,
133,A*,47,0.00156,,,,,,,,,,
134,A*,3,0.00015,,,,,,,,,,
134,A*,4,0.00128,,,,,,,,,,
134,A*,5,0.00042,,,,,,,,,,
134,A*,6,0.00152,,,,,,,,,,
134,A*,7,0.00061,,,,,,,,,,
134,A*,8,0.00075,,,,,,,,,,
134,A*,9,0.00104,,,,,,,,,,
134,A*,10,0.00098,,,,,,,,,,
134,A*,11,0.0001,,,,,,,,,,
134,A*,12,0.00057,,,,,,,,,,
134,A*,13,0.00202,,,,,,,,,,
134,A*,14,0.00224,,,,,,,,,,
134,A*,15,0.00114,,,,,,,,,,
134,A*,16,0.00052,,,,,,,,,,
134,A*,17,0.00148,,,,,,,,,,
134,A*,18,0.00062,,,,,,,,,,
134,A*,19,0.00419,,,,,,,,,,
134,A*,20,0.00176,,,,,,,,,,
134,A*,21,0.00338,,,,,,,,,,
134,A*,22,0.00046,,,,,,,,,,
134,A*,23,0.00165,,,,,,,,,,
134,A*,24,0.00051,,,,,,,,,,
134,A*,25,0.00045,,,,,,,,,,
134,A*,26,0.00135,,,,,,,,,,
134,A*,27,0.0021,,,,,,,,,,
134,A*,28,9.00E-05,,,,,,,,,,
134,A*,29,0.00021,,,,,,,,,,
134,A*,30,3.00E-05,,,,,,,,,,
134,A*,31,0.00701,,,,,,,,,,
134,A*,32,0.00284,,,,,,,,,,
134,A*,33,0.00067,,,,,,,,,,
134,A*,34,0.00012,,,,,,,,,,
134,A*,35,0.00168,,,,,,,,,,
134,A*,36,0.00113,,,,,,,,,,
134,A*,37,0.00389,,,,,,,,,,
134,A*,38,3.00E-05,,,,,,,,,,
134,A*,39,0.00148,,,,,,,,,,
134,A*,40,0.00566,,,,,,,,,,
134,A*,41,0.00026,,,,,,,,,,
134,A*,42,0.0068,,,,,,,,,,
134,A*,43,0.00114,,,,,,,,,,
134,A*,44,0.00113,,,,,,,,,,
134,A*,45,5.00E-05,,,,,,,,,,
135,A*,3,0.00014,,,,,,,,,,
135,A*,4,0.00103,,,,,,,,,,
135,A*,5,0.0016,,,,,,,,,,
135,A*,6,0.00088,,,,,,,,,,
135,A*,7,0.00146,,,,,,,,,,
135,A*,8,0.00516,,,,,,,,,,
135,A*,9,0.00076,,,,,,,,,,
135,A*,10,0.00191,,,,,,,,,,
135,A*,11,0.0016,,,,,,,,,,
135,A*,12,0.0001,,,,,,,,,,
135,A*,13,0.00027,,,,,,,,,,
135,A*,14,0.00093,,,,,,,,,,
135,A*,15,0.00015,,,,,,,,,,
135,A*,16,0.00153,,,,,,,,,,
135,A*,17,5.00E-05,,,,,,,,,,
135,A*,18,0.00075,,,,,,,,,,
135,A*,19,0.0005,,,,,,,,,,
135,A*,20,0.0009,,,,,,,,,,
135,A*,21,8.00E-05,,,,,,,,,,
135,A*,22,0.00041,,,,,,,,,,
135,A*,23,0.00046,,,,,,,,,,
135,A*,24,0.00198,,,,,,,,,,
135,A*,25,0.00125,,,,,,,,,,
135,A*,26,0.0008,,,,,,,,,,
135,A*,27,0.00503,,,,,,,,,,
135,A*,28,0.00019,,,,,,,,,,
135,A*,29,0.00216,,,,,,,,,,
135,A*,30,0.00016,,,,,,,,,,
135,A*,31,0.00106,,,,,,,,,,
135,A*,32,0.00016,,,,,,,,,,
135,A*,33,0.0012,,,,,,,,,,
135,A*,34,0.00166,,,,,,,,,,
135,A*,35,0.00091,,,,,,,,,,
135,A*,36,0.00024,,,,,,,,,,
135,A*,37,0.0004,,,,,,,,,,
135,A*,38,0.00246,,,,,,,,,,
135,A*,39,0.00227,,,,,,,,,,
135,A*,40,0.00044,,,,,,,,,,
135,A*,41,0.0003,,,,,,,,,,
135,A*,42,0.0007,,,,,,,,,,
135,A*,43,0.00112,,,,,,,,,,
135,A*,44,0.00168,,,,,,,,,,
135,A*,45,0.00387,,,,,,,,,,
135,A*,46,0.00058,,,,,,,,,,
135,A*,47,0.00094,,,,,,,,,,
135,A*,48,0.00035,,,,,,,,,,
135,A*,49,0.00125,,,,,,,,,,
135,A*,50,0.00024,,,,,,,,,,
135,A*,51,0.00063,,,,,,,,,,
135,A*,52,5.00E-05,,,,,,,,,,
136,A*,3,9.00E-05,,,,,,,,,,
136,A*,4,0.0066,,,,,,,,,,
136,A*,5,0.00045,,,,,,,,,,
136,A*,6,0.00127,,,,,,,,,,
136,A*,7,0.00152,,,,,,,,,,
136,A*,8,0.00118,,,,,,,,,,
136,A*,9,0.00041,,,,,,,,,,
136,A*,10,0.00627,,,,,,,,,,
136,A*,11,0.00294,,,,,,,,,,
136,A*,12,3.00E-05,,,,,,,,,,
136,A*,13,0.00067,,,,,,,,,,
136,A*,14,0.00149,,,,,,,,,,
136,A*,15,0.00257,,,,,,,,,,
136,A*,16,0.00071,,,,,,,,,,
136,A*,17,0.00337,,,,,,,,,,
136,A*,18,0.0005,,,,,,,,,,
136,A*,19,0.0003,,,,,,,,,,
136,A*,20,0.00221,,,,,,,,,,
136,A*,21,0.00185,,,,,,,,,,
136,A*,22,0.00764,,,,,,,,,,
136,A*,23,0.00493,,,,,,,,,,
136,A*,24,0.00149,,,,,,,,,,
136,A*,25,0.00318,,,,,,,,,,
136,A*,26,0.00839,,,,,,,,,,
136,A*,27,0.00028,,,,,,,,,,
136,A*,28,0.00017,,,,,,,,,,
136,A*,29,0.00249,,,,,,,,,,
136,A*,30,1.00E-05,,,,,,,,,,
136,A*,31,0.00209,,,,,,,,,,
136,A*,32,0.00189,,,,,,,,,,
136,A*,33,0.00098,,,,,,,,,,
136,A*,34,0.00365,,,,,,,,,,
136,A*,35,0.00828,,,,,,,,,,
136,A*,36,9.00E-05,,,,,,,,,,
136,A*,37,0.01133,,,,,,,,,,
136,A*,38,0.00366,,,,,,,,,,
136,A*,39,1.00E-05,,,,,,,,,,
136,A*,40,0.00035,,,,,,,,,,
136,A*,41,0.00119,,,,,,,,,,
137,A*,3,0.00022,,,,,,,,,,
137,A*,4,0.00066,,,,,,,,,,
137,A*,5,0.00011,,,,,,,,,,
137,A*,6,0.00316,,,,,,,,,,
137,A*,7,0.00101,,,,,,,,,,
137,A*,8,0.00014,,,,,,,,,,
137,A*,9,0.00261,,,,,,,,,,
137,A*,10,0.00071,,,,,,,,,,
137,A*,11,0.00404,,,,,,,,,,
137,A*,12,0.00144,,,,,,,,,,
137,A*,13,0.00236,,,,,,,,,,
137,A*,14,0.00152,,,,,,,,,,
137,A*,15,0.0012,,,,,,,,,,
137,A*,16,0.00121,,,,,,,,,,
137,A*,17,0.00848,,,,,,,,,,
137,A*,18,0.01047,,,,,,,,,,
137,A*,19,0.00502,,,,,,,,,,
137,A*,20,0.00198,,,,,,,,,,
137,A*,21,1.00E-05,,,,,,,,,,
137,A*,22,0.00079,,,,,,,,,,
137,A*,23,0.00247,,,,,,,,,,
137,A*,24,0.00018,,,,,,,,,,
137,A*,25,0.00164,,,,,,,,,,
137,A*,26,0.00362,,,,,,,,,,
137,A*,27,0.00331,,,,,,,,,,
137,A*,28,5.00E-05,,,,,,,,,,
137,A*,29,0.00103,,,,,,,,,,
137,A*,30,0.00032,,,,,,,,,,
137,A*,31,3.00E-05,,,,,,,,,,
137,A*,32,0.00074,,,,,,,,,,
137,A*,33,0.00044,,,,,,,,,,
137,A*,34,0.00307,,,,,,,,,,
137,A*,35,0.0013,,,,,,,,,,
137,A*,36,0.00016,,,,,,,,,,
137,A*,37,0.0004,,,,,,,,,,
137,A*,38,0.00272,,,,,,,,,,
137,A*,39,0.00091,,,,,,,,,,
137,A*,40,0.00093,,,,,,,,,,
137,A*,41,0.00435,,,,,,,,,,
137,A*,42,0.00153,,,,,,,,,,
138,A*,3,0.00088,,,,,,,,,,
138,A*,4,0.00044,,,,,,,,,,
138,A*,5,0.00033,,,,,,,,,,
138,A*,6,8.00E-05,,,,,,,,,,
138,A*,7,0.00667,,,,,,,,,,
138,A*,8,0.00162,,,,,,,,,,
138,A*,9,0.00024,,,,,,,,,,
138,A*,10,0.00118,,,,,,,,,,
138,A*,11,0.00245,,,,,,,,,,
138,A*,12,0.00028,,,,,,,,,,
138,A*,13,0.00224,,,,,,,,,,
138,A*,14,0.00069,,,,,,,,,,
138,A*,15,0.00404,,,,,,,,,,
138,A*,16,0.00614,,,,,,,,,,
138,A*,17,0.0012,,,,,,,,,,
138,A*,18,0.00054,,,,,,,,,,
138,A*,19,0.00195,,,,,,,,,,
138,A*,20,0.00113,,,,,,,,,,
138,A*,21,0.00668,,,,,,,,,,
138,A*,22,0.00368,,,,,,,,,,
138,A*,23,0.00141,,,,,,,,,,
138,A*,24,0.00025,,,,,,,,,,
138,A*,25,0.00744,,,,,,,,,,
138,A*,26,0.00023,,,,,,,,,,
138,A*,27,0.00206,,,,,,,,,,
138,A*,28,0.00046,,,,,,,,,,
138,A*,29,0.00092,,,,,,,,,,
138,A*,30,0.00056,,,,,,,,,,
